Folio,ClienteID,VendedorID,TimeID
CF000046,NO PROPORCIONADO,NO PROPORCIONADO,20160903
CF000047,NO PROPORCIONADO,NO PROPORCIONADO,20200705
CF000048,NO PROPORCIONADO,NO PROPORCIONADO,20190725
CF000049,NO PROPORCIONADO,NO PROPORCIONADO,20160104
CF000050,NO PROPORCIONADO,NO PROPORCIONADO,20171117
CF000051,NO PROPORCIONADO,NO PROPORCIONADO,20181207
CF000052,NO PROPORCIONADO,NO PROPORCIONADO,20161230
CF000053,NO PROPORCIONADO,NO PROPORCIONADO,20160906
CF000054,NO PROPORCIONADO,NO PROPORCIONADO,20160318
CF000055,NO PROPORCIONADO,NO PROPORCIONADO,20160518
CF000056,NO PROPORCIONADO,NO PROPORCIONADO,20140204
CF000057,NO PROPORCIONADO,NO PROPORCIONADO,20221117
CF000058,NO PROPORCIONADO,NO PROPORCIONADO,20150731
CF000059,NO PROPORCIONADO,NO PROPORCIONADO,20170906
CF000060,NO PROPORCIONADO,NO PROPORCIONADO,20170517
CF000061,NO PROPORCIONADO,NO PROPORCIONADO,20190829
CF000062,NO PROPORCIONADO,NO PROPORCIONADO,20141017
CF000063,NO PROPORCIONADO,NO PROPORCIONADO,20190720
CF000064,NO PROPORCIONADO,NO PROPORCIONADO,20170818
CF000065,NO PROPORCIONADO,NO PROPORCIONADO,20200908
CF000066,NO PROPORCIONADO,NO PROPORCIONADO,20220108
CF000067,NO PROPORCIONADO,NO PROPORCIONADO,20140206
CF000068,NO PROPORCIONADO,NO PROPORCIONADO,20160302
CF000069,NO PROPORCIONADO,NO PROPORCIONADO,20150728
CF000070,NO PROPORCIONADO,NO PROPORCIONADO,20190403
CF000071,NO PROPORCIONADO,NO PROPORCIONADO,20170523
CF000072,NO PROPORCIONADO,NO PROPORCIONADO,20150131
CF000073,NO PROPORCIONADO,NO PROPORCIONADO,20200806
CF000074,NO PROPORCIONADO,NO PROPORCIONADO,20180615
CF000075,NO PROPORCIONADO,NO PROPORCIONADO,20190311
CF000076,NO PROPORCIONADO,NO PROPORCIONADO,20191014
CF000077,NO PROPORCIONADO,NO PROPORCIONADO,20170301
CF000078,NO PROPORCIONADO,NO PROPORCIONADO,20210317
CF000079,NO PROPORCIONADO,NO PROPORCIONADO,20140501
CF000080,NO PROPORCIONADO,NO PROPORCIONADO,20200219
CF000081,NO PROPORCIONADO,NO PROPORCIONADO,20220121
CF000082,NO PROPORCIONADO,NO PROPORCIONADO,20210314
CF000083,NO PROPORCIONADO,NO PROPORCIONADO,20211022
CF000084,NO PROPORCIONADO,NO PROPORCIONADO,20180826
CF000085,NO PROPORCIONADO,NO PROPORCIONADO,20170617
CF000086,NO PROPORCIONADO,NO PROPORCIONADO,20180110
CF000087,NO PROPORCIONADO,NO PROPORCIONADO,20200505
CF000088,NO PROPORCIONADO,NO PROPORCIONADO,20170826
CF000089,NO PROPORCIONADO,NO PROPORCIONADO,20180921
CF000090,NO PROPORCIONADO,NO PROPORCIONADO,20150303
CF000091,NO PROPORCIONADO,NO PROPORCIONADO,20200802
CF000092,NO PROPORCIONADO,NO PROPORCIONADO,20190111
CF000093,NO PROPORCIONADO,NO PROPORCIONADO,20210308
CF000094,NO PROPORCIONADO,NO PROPORCIONADO,20200206
CF000095,NO PROPORCIONADO,NO PROPORCIONADO,20151024
CF000096,NO PROPORCIONADO,NO PROPORCIONADO,20151229
CF000097,NO PROPORCIONADO,NO PROPORCIONADO,20210425
CF000098,NO PROPORCIONADO,NO PROPORCIONADO,20170621
CF000099,NO PROPORCIONADO,NO PROPORCIONADO,20181120
CF000100,NO PROPORCIONADO,NO PROPORCIONADO,20151020
CF000101,NO PROPORCIONADO,NO PROPORCIONADO,20221104
CF000102,NO PROPORCIONADO,NO PROPORCIONADO,20201108
CF000103,NO PROPORCIONADO,NO PROPORCIONADO,20140808
CF000104,NO PROPORCIONADO,NO PROPORCIONADO,20160126
CF000105,NO PROPORCIONADO,NO PROPORCIONADO,20190815
CF000106,NO PROPORCIONADO,NO PROPORCIONADO,20180521
CF000107,NO PROPORCIONADO,NO PROPORCIONADO,20171207
CF000108,NO PROPORCIONADO,NO PROPORCIONADO,20150302
CF000109,NO PROPORCIONADO,NO PROPORCIONADO,20220619
CF000110,NO PROPORCIONADO,NO PROPORCIONADO,20220827
CF000111,NO PROPORCIONADO,NO PROPORCIONADO,20210131
CF000112,NO PROPORCIONADO,NO PROPORCIONADO,20150130
CF000113,NO PROPORCIONADO,NO PROPORCIONADO,20160921
CF000114,NO PROPORCIONADO,NO PROPORCIONADO,20200421
CF000115,NO PROPORCIONADO,NO PROPORCIONADO,20140115
CF000116,NO PROPORCIONADO,NO PROPORCIONADO,20190204
CF000117,NO PROPORCIONADO,NO PROPORCIONADO,20150207
CF000118,NO PROPORCIONADO,NO PROPORCIONADO,20221019
CF000119,NO PROPORCIONADO,NO PROPORCIONADO,20220917
CF000120,NO PROPORCIONADO,NO PROPORCIONADO,20141015
CF000121,NO PROPORCIONADO,NO PROPORCIONADO,20171021
CF000122,NO PROPORCIONADO,NO PROPORCIONADO,20190121
CF000123,NO PROPORCIONADO,NO PROPORCIONADO,20170815
CF000124,NO PROPORCIONADO,NO PROPORCIONADO,20201108
CF000125,NO PROPORCIONADO,NO PROPORCIONADO,20160823
CF000126,NO PROPORCIONADO,NO PROPORCIONADO,20191002
CF000127,NO PROPORCIONADO,NO PROPORCIONADO,20141028
CF000128,NO PROPORCIONADO,NO PROPORCIONADO,20181022
CF000129,NO PROPORCIONADO,NO PROPORCIONADO,20200826
CF000130,NO PROPORCIONADO,NO PROPORCIONADO,20160409
CF000131,NO PROPORCIONADO,NO PROPORCIONADO,20150915
CF000132,NO PROPORCIONADO,NO PROPORCIONADO,20191126
CF000133,NO PROPORCIONADO,NO PROPORCIONADO,20170326
CF000134,NO PROPORCIONADO,NO PROPORCIONADO,20210405
CF000135,NO PROPORCIONADO,NO PROPORCIONADO,20161116
CF000136,NO PROPORCIONADO,NO PROPORCIONADO,20140916
CF000137,NO PROPORCIONADO,NO PROPORCIONADO,20200202
CF000138,NO PROPORCIONADO,NO PROPORCIONADO,20171029
CF000139,NO PROPORCIONADO,NO PROPORCIONADO,20150816
CF000140,NO PROPORCIONADO,NO PROPORCIONADO,20210430
CF000141,NO PROPORCIONADO,NO PROPORCIONADO,20190318
CF000142,NO PROPORCIONADO,NO PROPORCIONADO,20191016
CF000143,NO PROPORCIONADO,NO PROPORCIONADO,20210223
CF000144,NO PROPORCIONADO,NO PROPORCIONADO,20180213
CF000145,NO PROPORCIONADO,NO PROPORCIONADO,20161006
CF000146,NO PROPORCIONADO,NO PROPORCIONADO,20140116
CF000147,NO PROPORCIONADO,NO PROPORCIONADO,20180217
CF000148,NO PROPORCIONADO,NO PROPORCIONADO,20190220
CF000149,NO PROPORCIONADO,NO PROPORCIONADO,20171108
CF000150,NO PROPORCIONADO,NO PROPORCIONADO,20220627
CF000151,NO PROPORCIONADO,NO PROPORCIONADO,20200519
CF000152,NO PROPORCIONADO,NO PROPORCIONADO,20210220
CF000153,NO PROPORCIONADO,NO PROPORCIONADO,20201206
CF000154,NO PROPORCIONADO,NO PROPORCIONADO,20141004
CF000155,NO PROPORCIONADO,NO PROPORCIONADO,20151108
CF000156,NO PROPORCIONADO,NO PROPORCIONADO,20180128
CF000157,NO PROPORCIONADO,NO PROPORCIONADO,20210801
CF000158,NO PROPORCIONADO,NO PROPORCIONADO,20221015
CF000159,NO PROPORCIONADO,NO PROPORCIONADO,20161228
CF000160,NO PROPORCIONADO,NO PROPORCIONADO,20140219
CF000161,NO PROPORCIONADO,NO PROPORCIONADO,20150816
CF000162,NO PROPORCIONADO,NO PROPORCIONADO,20160628
CF000163,NO PROPORCIONADO,NO PROPORCIONADO,20210130
CF000164,NO PROPORCIONADO,NO PROPORCIONADO,20210313
CF000165,NO PROPORCIONADO,NO PROPORCIONADO,20140328
CF000166,NO PROPORCIONADO,NO PROPORCIONADO,20220616
CF000167,NO PROPORCIONADO,NO PROPORCIONADO,20220327
CF000168,NO PROPORCIONADO,NO PROPORCIONADO,20220815
CF000169,NO PROPORCIONADO,NO PROPORCIONADO,20200418
CF000170,NO PROPORCIONADO,NO PROPORCIONADO,20210121
CF000171,NO PROPORCIONADO,NO PROPORCIONADO,20170106
CF000172,NO PROPORCIONADO,NO PROPORCIONADO,20150526
CF000173,NO PROPORCIONADO,NO PROPORCIONADO,20161218
CF000174,NO PROPORCIONADO,NO PROPORCIONADO,20180517
CF000175,NO PROPORCIONADO,NO PROPORCIONADO,20160828
CF000176,NO PROPORCIONADO,NO PROPORCIONADO,20211102
CF000177,NO PROPORCIONADO,NO PROPORCIONADO,20190328
CF000178,NO PROPORCIONADO,NO PROPORCIONADO,20160403
CF000179,NO PROPORCIONADO,NO PROPORCIONADO,20210517
CF000180,NO PROPORCIONADO,NO PROPORCIONADO,20190812
CF000181,NO PROPORCIONADO,NO PROPORCIONADO,20220228
CF000182,NO PROPORCIONADO,NO PROPORCIONADO,20150110
CF000183,NO PROPORCIONADO,NO PROPORCIONADO,20150819
CF000184,NO PROPORCIONADO,NO PROPORCIONADO,20140113
CF000185,NO PROPORCIONADO,NO PROPORCIONADO,20190811
CF000186,NO PROPORCIONADO,NO PROPORCIONADO,20220914
CF000187,NO PROPORCIONADO,NO PROPORCIONADO,20190425
CF000188,NO PROPORCIONADO,NO PROPORCIONADO,20150318
CF000189,NO PROPORCIONADO,NO PROPORCIONADO,20170714
CF000190,NO PROPORCIONADO,NO PROPORCIONADO,20211125
CF000191,NO PROPORCIONADO,NO PROPORCIONADO,20180323
CF000192,NO PROPORCIONADO,NO PROPORCIONADO,20141201
CF000193,NO PROPORCIONADO,NO PROPORCIONADO,20221222
CF000194,NO PROPORCIONADO,NO PROPORCIONADO,20210403
CF000195,NO PROPORCIONADO,NO PROPORCIONADO,20140422
CF000196,NO PROPORCIONADO,NO PROPORCIONADO,20140627
CF000197,NO PROPORCIONADO,NO PROPORCIONADO,20220311
CF000198,NO PROPORCIONADO,NO PROPORCIONADO,20171215
CF000199,NO PROPORCIONADO,NO PROPORCIONADO,20200312
CF000200,NO PROPORCIONADO,NO PROPORCIONADO,20170121
CF000201,NO PROPORCIONADO,NO PROPORCIONADO,20141105
CF000202,NO PROPORCIONADO,NO PROPORCIONADO,20190522
CF000203,NO PROPORCIONADO,NO PROPORCIONADO,20140505
CF000204,NO PROPORCIONADO,NO PROPORCIONADO,20211129
CF000205,NO PROPORCIONADO,NO PROPORCIONADO,20200306
CF000206,NO PROPORCIONADO,NO PROPORCIONADO,20140304
CF000207,NO PROPORCIONADO,NO PROPORCIONADO,20190105
CF000208,NO PROPORCIONADO,NO PROPORCIONADO,20190907
CF000209,NO PROPORCIONADO,NO PROPORCIONADO,20160605
CF000210,NO PROPORCIONADO,NO PROPORCIONADO,20181111
CF000211,NO PROPORCIONADO,NO PROPORCIONADO,20201113
CF000212,NO PROPORCIONADO,NO PROPORCIONADO,20221012
CF000213,NO PROPORCIONADO,NO PROPORCIONADO,20151016
CF000214,NO PROPORCIONADO,NO PROPORCIONADO,20140525
CF000215,NO PROPORCIONADO,NO PROPORCIONADO,20151119
CF000216,NO PROPORCIONADO,NO PROPORCIONADO,20200401
CF000217,NO PROPORCIONADO,NO PROPORCIONADO,20210102
CF000218,NO PROPORCIONADO,NO PROPORCIONADO,20180515
CF000219,NO PROPORCIONADO,NO PROPORCIONADO,20160627
CF000220,NO PROPORCIONADO,NO PROPORCIONADO,20200128
CF000221,NO PROPORCIONADO,NO PROPORCIONADO,20140423
CF000222,NO PROPORCIONADO,NO PROPORCIONADO,20160717
CF000223,NO PROPORCIONADO,NO PROPORCIONADO,20141205
CF000224,NO PROPORCIONADO,NO PROPORCIONADO,20210714
CF000225,NO PROPORCIONADO,NO PROPORCIONADO,20151212
CF000226,NO PROPORCIONADO,NO PROPORCIONADO,20140911
CF000227,NO PROPORCIONADO,NO PROPORCIONADO,20200615
CF000228,NO PROPORCIONADO,NO PROPORCIONADO,20221222
CF000229,NO PROPORCIONADO,NO PROPORCIONADO,20190720
CF000230,NO PROPORCIONADO,NO PROPORCIONADO,20171013
CF000231,NO PROPORCIONADO,NO PROPORCIONADO,20200516
CF000232,NO PROPORCIONADO,NO PROPORCIONADO,20140618
CF000233,NO PROPORCIONADO,NO PROPORCIONADO,20191115
CF000234,NO PROPORCIONADO,NO PROPORCIONADO,20180210
CF000235,NO PROPORCIONADO,NO PROPORCIONADO,20221208
CF000236,NO PROPORCIONADO,NO PROPORCIONADO,20150809
CF000237,NO PROPORCIONADO,NO PROPORCIONADO,20150831
CF000238,NO PROPORCIONADO,NO PROPORCIONADO,20180803
CF000239,NO PROPORCIONADO,NO PROPORCIONADO,20210418
CF000240,NO PROPORCIONADO,NO PROPORCIONADO,20190723
CF000241,NO PROPORCIONADO,NO PROPORCIONADO,20200920
CF000242,NO PROPORCIONADO,NO PROPORCIONADO,20141212
CF000243,NO PROPORCIONADO,NO PROPORCIONADO,20170721
CF000244,NO PROPORCIONADO,NO PROPORCIONADO,20210206
CF000245,NO PROPORCIONADO,NO PROPORCIONADO,20170408
II000001,NO PROPORCIONADO,NO PROPORCIONADO,20221008
JV00000001,NO PROPORCIONADO,NO PROPORCIONADO,20160719
JV00000002,NO PROPORCIONADO,NO PROPORCIONADO,20140929
JV00000003,NO PROPORCIONADO,NO PROPORCIONADO,20141127
JV00000004,NO PROPORCIONADO,NO PROPORCIONADO,20160111
JV00000005,NO PROPORCIONADO,NO PROPORCIONADO,20140404
JVC0000001,NO PROPORCIONADO,NO PROPORCIONADO,20191016
JVC0000002,NO PROPORCIONADO,NO PROPORCIONADO,20140202
JVC0000003,NO PROPORCIONADO,NO PROPORCIONADO,20201202
JVC0000004,NO PROPORCIONADO,NO PROPORCIONADO,20180205
JVC0000005,NO PROPORCIONADO,NO PROPORCIONADO,20190804
JVC0000006,NO PROPORCIONADO,NO PROPORCIONADO,20210521
LF00000001,NO PROPORCIONADO,NO PROPORCIONADO,20200207
LF00000002,NO PROPORCIONADO,NO PROPORCIONADO,20210718
LF00000003,NO PROPORCIONADO,NO PROPORCIONADO,20180302
LF00000004,NO PROPORCIONADO,NO PROPORCIONADO,20190304
LF00000005,NO PROPORCIONADO,NO PROPORCIONADO,20200418
LF00000006,NO PROPORCIONADO,NO PROPORCIONADO,20210925
LF00000007,NO PROPORCIONADO,NO PROPORCIONADO,20210731
LF00000008,NO PROPORCIONADO,NO PROPORCIONADO,20180913
LF00000009,NO PROPORCIONADO,NO PROPORCIONADO,20170830
LF00000010,NO PROPORCIONADO,NO PROPORCIONADO,20180707
LF00000011,NO PROPORCIONADO,NO PROPORCIONADO,20150129
LF00000012,NO PROPORCIONADO,NO PROPORCIONADO,20180516
LF00000013,NO PROPORCIONADO,NO PROPORCIONADO,20170528
LF00000014,NO PROPORCIONADO,NO PROPORCIONADO,20190720
LF00000015,NO PROPORCIONADO,NO PROPORCIONADO,20220106
LF00000016,NO PROPORCIONADO,NO PROPORCIONADO,20180419
P000000001,NO PROPORCIONADO,NO PROPORCIONADO,20210222
P000000002,NO PROPORCIONADO,NO PROPORCIONADO,20190907
P000000003,NO PROPORCIONADO,NO PROPORCIONADO,20170624
P000000004,NO PROPORCIONADO,NO PROPORCIONADO,20150822
RB00000001,NO PROPORCIONADO,NO PROPORCIONADO,20211119
RB00000002,NO PROPORCIONADO,NO PROPORCIONADO,20150423
RB00000003,NO PROPORCIONADO,NO PROPORCIONADO,20160302
RB00000004,NO PROPORCIONADO,NO PROPORCIONADO,20181213
SI000001,5577,,20181203
SI000002,5577,,20150506
SI000003,NO PROPORCIONADO,NO PROPORCIONADO,20171114
SI000004,NO PROPORCIONADO,NO PROPORCIONADO,20190403
SI000005,NO PROPORCIONADO,NO PROPORCIONADO,20220623
SI000006,NO PROPORCIONADO,NO PROPORCIONADO,20170502
SI000007,NO PROPORCIONADO,NO PROPORCIONADO,20150515
SI000008,NO PROPORCIONADO,NO PROPORCIONADO,20190118
SI000009,NO PROPORCIONADO,NO PROPORCIONADO,20180905
SI000010,NO PROPORCIONADO,NO PROPORCIONADO,20220408
SI000011,NO PROPORCIONADO,NO PROPORCIONADO,20221126
SI000012,NO PROPORCIONADO,NO PROPORCIONADO,20161211
SI000013,NO PROPORCIONADO,NO PROPORCIONADO,20180705
SI000014,NO PROPORCIONADO,NO PROPORCIONADO,20161108
SI000015,NO PROPORCIONADO,NO PROPORCIONADO,20140322
SI000016,NO PROPORCIONADO,NO PROPORCIONADO,20150202
SI000017,NO PROPORCIONADO,NO PROPORCIONADO,20210424
SI000018,NO PROPORCIONADO,NO PROPORCIONADO,20220925
SI000019,NO PROPORCIONADO,NO PROPORCIONADO,20140201
SI000020,NO PROPORCIONADO,NO PROPORCIONADO,20180327
SI000021,NO PROPORCIONADO,NO PROPORCIONADO,20160403
SI000022,NO PROPORCIONADO,NO PROPORCIONADO,20191031
SI000023,NO PROPORCIONADO,NO PROPORCIONADO,20220129
SI000024,NO PROPORCIONADO,NO PROPORCIONADO,20200415
SI000025,NO PROPORCIONADO,NO PROPORCIONADO,20180529
SI000026,NO PROPORCIONADO,NO PROPORCIONADO,20201011
SI000027,NO PROPORCIONADO,NO PROPORCIONADO,20170624
SI000028,NO PROPORCIONADO,NO PROPORCIONADO,20220102
SI000029,NO PROPORCIONADO,NO PROPORCIONADO,20211222
SI000030,NO PROPORCIONADO,NO PROPORCIONADO,20171021
SI000031,NO PROPORCIONADO,NO PROPORCIONADO,20191001
SI000032,NO PROPORCIONADO,NO PROPORCIONADO,20141223
SI000033,NO PROPORCIONADO,NO PROPORCIONADO,20140122
SI000034,NO PROPORCIONADO,NO PROPORCIONADO,20170927
SI000035,NO PROPORCIONADO,NO PROPORCIONADO,20220321
SI000036,NO PROPORCIONADO,NO PROPORCIONADO,20160813
SI000037,NO PROPORCIONADO,NO PROPORCIONADO,20180806
SI000038,NO PROPORCIONADO,NO PROPORCIONADO,20191209
SI000039,NO PROPORCIONADO,NO PROPORCIONADO,20201012
SI000040,NO PROPORCIONADO,NO PROPORCIONADO,20210730
SI000041,NO PROPORCIONADO,NO PROPORCIONADO,20200323
SI000042,NO PROPORCIONADO,NO PROPORCIONADO,20181227
SI000043,NO PROPORCIONADO,NO PROPORCIONADO,20200323
SI000044,NO PROPORCIONADO,NO PROPORCIONADO,20190215
SI000045,NO PROPORCIONADO,NO PROPORCIONADO,20171129
SI000046,NO PROPORCIONADO,NO PROPORCIONADO,20150626
SI000047,NO PROPORCIONADO,NO PROPORCIONADO,20191201
SI000048,NO PROPORCIONADO,NO PROPORCIONADO,20210207
SI000049,NO PROPORCIONADO,NO PROPORCIONADO,20200625
SI000050,NO PROPORCIONADO,NO PROPORCIONADO,20191101
SI000051,NO PROPORCIONADO,NO PROPORCIONADO,20210524
SI000052,NO PROPORCIONADO,NO PROPORCIONADO,20190704
SI000053,NO PROPORCIONADO,NO PROPORCIONADO,20180131
SI000054,NO PROPORCIONADO,NO PROPORCIONADO,20150818
SI000055,NO PROPORCIONADO,NO PROPORCIONADO,20161211
SI000056,NO PROPORCIONADO,NO PROPORCIONADO,20210112
SI000057,NO PROPORCIONADO,NO PROPORCIONADO,20220116
SI000058,NO PROPORCIONADO,NO PROPORCIONADO,20220117
SI000059,NO PROPORCIONADO,NO PROPORCIONADO,20141111
SI000060,NO PROPORCIONADO,NO PROPORCIONADO,20220427
SI000061,NO PROPORCIONADO,NO PROPORCIONADO,20190704
SI000062,NO PROPORCIONADO,NO PROPORCIONADO,20181106
SI000063,NO PROPORCIONADO,NO PROPORCIONADO,20141002
SI000064,NO PROPORCIONADO,NO PROPORCIONADO,20151118
SI000065,NO PROPORCIONADO,NO PROPORCIONADO,20140617
SI000066,NO PROPORCIONADO,NO PROPORCIONADO,20211228
SI000067,NO PROPORCIONADO,NO PROPORCIONADO,20171106
SI000068,NO PROPORCIONADO,NO PROPORCIONADO,20140714
SI000069,NO PROPORCIONADO,NO PROPORCIONADO,20171228
SI000070,NO PROPORCIONADO,NO PROPORCIONADO,20140322
SI000071,NO PROPORCIONADO,NO PROPORCIONADO,20140407
SI000072,NO PROPORCIONADO,NO PROPORCIONADO,20171206
SI000073,NO PROPORCIONADO,NO PROPORCIONADO,20200405
SI000074,NO PROPORCIONADO,NO PROPORCIONADO,20181221
SI000075,NO PROPORCIONADO,NO PROPORCIONADO,20140425
SI000076,NO PROPORCIONADO,NO PROPORCIONADO,20220129
SI000077,NO PROPORCIONADO,NO PROPORCIONADO,20181201
SI000078,NO PROPORCIONADO,NO PROPORCIONADO,20170530
SI000079,NO PROPORCIONADO,NO PROPORCIONADO,20180525
SI000080,NO PROPORCIONADO,NO PROPORCIONADO,20201024
SI000081,NO PROPORCIONADO,NO PROPORCIONADO,20151213
SI000082,NO PROPORCIONADO,NO PROPORCIONADO,20170310
SI000083,NO PROPORCIONADO,NO PROPORCIONADO,20221217
SI000084,NO PROPORCIONADO,NO PROPORCIONADO,20180802
SI000085,NO PROPORCIONADO,NO PROPORCIONADO,20140706
SI000086,NO PROPORCIONADO,NO PROPORCIONADO,20160404
SI000087,NO PROPORCIONADO,NO PROPORCIONADO,20171118
SI000088,NO PROPORCIONADO,NO PROPORCIONADO,20150916
SI000089,NO PROPORCIONADO,NO PROPORCIONADO,20140113
SI000090,NO PROPORCIONADO,NO PROPORCIONADO,20180328
SI000091,NO PROPORCIONADO,NO PROPORCIONADO,20170524
SI000092,NO PROPORCIONADO,NO PROPORCIONADO,20180516
SI000093,NO PROPORCIONADO,NO PROPORCIONADO,20160723
SI000094,NO PROPORCIONADO,NO PROPORCIONADO,20200611
SI000095,NO PROPORCIONADO,NO PROPORCIONADO,20221125
SI000096,NO PROPORCIONADO,NO PROPORCIONADO,20160712
SI000097,NO PROPORCIONADO,NO PROPORCIONADO,20221128
SI000098,NO PROPORCIONADO,NO PROPORCIONADO,20221013
SI000099,NO PROPORCIONADO,NO PROPORCIONADO,20140526
SI000100,NO PROPORCIONADO,NO PROPORCIONADO,20160911
SI000101,NO PROPORCIONADO,NO PROPORCIONADO,20210831
SI000102,NO PROPORCIONADO,NO PROPORCIONADO,20170919
SI000103,NO PROPORCIONADO,NO PROPORCIONADO,20210801
SI000104,NO PROPORCIONADO,NO PROPORCIONADO,20180620
SI000105,NO PROPORCIONADO,NO PROPORCIONADO,20160729
SI000106,NO PROPORCIONADO,NO PROPORCIONADO,20191201
SI000107,NO PROPORCIONADO,NO PROPORCIONADO,20220628
SI000108,NO PROPORCIONADO,NO PROPORCIONADO,20201102
SI000109,NO PROPORCIONADO,NO PROPORCIONADO,20200611
SI000110,NO PROPORCIONADO,NO PROPORCIONADO,20180806
SI000111,NO PROPORCIONADO,NO PROPORCIONADO,20150108
SI000112,NO PROPORCIONADO,NO PROPORCIONADO,20220629
SI000113,NO PROPORCIONADO,NO PROPORCIONADO,20201222
SI000114,NO PROPORCIONADO,NO PROPORCIONADO,20210426
SI000115,NO PROPORCIONADO,NO PROPORCIONADO,20200604
SI000116,NO PROPORCIONADO,NO PROPORCIONADO,20141229
SI000117,NO PROPORCIONADO,NO PROPORCIONADO,20141130
SI000118,NO PROPORCIONADO,NO PROPORCIONADO,20200524
SI000119,NO PROPORCIONADO,NO PROPORCIONADO,20221128
SI000120,NO PROPORCIONADO,NO PROPORCIONADO,20141002
SI000121,NO PROPORCIONADO,NO PROPORCIONADO,20220222
SI000122,NO PROPORCIONADO,NO PROPORCIONADO,20180317
SI000123,NO PROPORCIONADO,NO PROPORCIONADO,20151017
SI000124,NO PROPORCIONADO,NO PROPORCIONADO,20180128
SI000125,NO PROPORCIONADO,NO PROPORCIONADO,20150423
SI000126,NO PROPORCIONADO,NO PROPORCIONADO,20170121
SI000127,NO PROPORCIONADO,NO PROPORCIONADO,20150713
SI000128,NO PROPORCIONADO,NO PROPORCIONADO,20221119
SI000129,NO PROPORCIONADO,NO PROPORCIONADO,20160608
SI000130,NO PROPORCIONADO,NO PROPORCIONADO,20170108
SI000131,NO PROPORCIONADO,NO PROPORCIONADO,20180226
SI000132,NO PROPORCIONADO,NO PROPORCIONADO,20180102
SI000133,NO PROPORCIONADO,NO PROPORCIONADO,20150814
SI000134,NO PROPORCIONADO,NO PROPORCIONADO,20190726
SI000135,NO PROPORCIONADO,NO PROPORCIONADO,20190426
SI000136,NO PROPORCIONADO,NO PROPORCIONADO,20181127
SI000137,NO PROPORCIONADO,NO PROPORCIONADO,20210903
SI000138,NO PROPORCIONADO,NO PROPORCIONADO,20220103
SI000139,NO PROPORCIONADO,NO PROPORCIONADO,20140125
SI000140,NO PROPORCIONADO,NO PROPORCIONADO,20191013
SI000141,NO PROPORCIONADO,NO PROPORCIONADO,20200212
SI000142,NO PROPORCIONADO,NO PROPORCIONADO,20161022
SI000143,NO PROPORCIONADO,NO PROPORCIONADO,20181209
SI000144,NO PROPORCIONADO,NO PROPORCIONADO,20171106
SI000145,NO PROPORCIONADO,NO PROPORCIONADO,20211112
