TimeID,Anio,Semestre,Cuatrimestre,Trimestre,Mes,Dia_semana,Dia
20170121,2017,1S,1C,1T,1,Saturday,21
20170122,2017,1S,1C,1T,1,Sunday,22
20170123,2017,1S,1C,1T,1,Monday,23
20170124,2017,1S,1C,1T,1,Tuesday,24
20170125,2017,1S,1C,1T,1,Wednesday,25
20170126,2017,1S,1C,1T,1,Thursday,26
20170127,2017,1S,1C,1T,1,Friday,27
20170128,2017,1S,1C,1T,1,Saturday,28
20170129,2017,1S,1C,1T,1,Sunday,29
20170130,2017,1S,1C,1T,1,Monday,30
20170131,2017,1S,1C,1T,1,Tuesday,31
20170201,2017,1S,1C,1T,2,Wednesday,1
20170202,2017,1S,1C,1T,2,Thursday,2
20170203,2017,1S,1C,1T,2,Friday,3
20170204,2017,1S,1C,1T,2,Saturday,4
20170205,2017,1S,1C,1T,2,Sunday,5
20170206,2017,1S,1C,1T,2,Monday,6
20170207,2017,1S,1C,1T,2,Tuesday,7
20170208,2017,1S,1C,1T,2,Wednesday,8
20170209,2017,1S,1C,1T,2,Thursday,9
20170210,2017,1S,1C,1T,2,Friday,10
20170211,2017,1S,1C,1T,2,Saturday,11
20170212,2017,1S,1C,1T,2,Sunday,12
20170213,2017,1S,1C,1T,2,Monday,13
20170214,2017,1S,1C,1T,2,Tuesday,14
20170215,2017,1S,1C,1T,2,Wednesday,15
20170216,2017,1S,1C,1T,2,Thursday,16
20170217,2017,1S,1C,1T,2,Friday,17
20170218,2017,1S,1C,1T,2,Saturday,18
20170219,2017,1S,1C,1T,2,Sunday,19
20170220,2017,1S,1C,1T,2,Monday,20
20170221,2017,1S,1C,1T,2,Tuesday,21
20170222,2017,1S,1C,1T,2,Wednesday,22
20170223,2017,1S,1C,1T,2,Thursday,23
20170224,2017,1S,1C,1T,2,Friday,24
20170225,2017,1S,1C,1T,2,Saturday,25
20170226,2017,1S,1C,1T,2,Sunday,26
20170227,2017,1S,1C,1T,2,Monday,27
20170228,2017,1S,1C,1T,2,Tuesday,28
20170301,2017,1S,1C,1T,3,Wednesday,1
20170302,2017,1S,1C,1T,3,Thursday,2
20170303,2017,1S,1C,1T,3,Friday,3
20170304,2017,1S,1C,1T,3,Saturday,4
20170305,2017,1S,1C,1T,3,Sunday,5
20170306,2017,1S,1C,1T,3,Monday,6
20170307,2017,1S,1C,1T,3,Tuesday,7
20170308,2017,1S,1C,1T,3,Wednesday,8
20170309,2017,1S,1C,1T,3,Thursday,9
20170310,2017,1S,1C,1T,3,Friday,10
20170311,2017,1S,1C,1T,3,Saturday,11
20170312,2017,1S,1C,1T,3,Sunday,12
20170313,2017,1S,1C,1T,3,Monday,13
20170314,2017,1S,1C,1T,3,Tuesday,14
20170315,2017,1S,1C,1T,3,Wednesday,15
20170316,2017,1S,1C,1T,3,Thursday,16
20170317,2017,1S,1C,1T,3,Friday,17
20170318,2017,1S,1C,1T,3,Saturday,18
20170319,2017,1S,1C,1T,3,Sunday,19
20170320,2017,1S,1C,1T,3,Monday,20
20170321,2017,1S,1C,1T,3,Tuesday,21
20170322,2017,1S,1C,1T,3,Wednesday,22
20170323,2017,1S,1C,1T,3,Thursday,23
20170324,2017,1S,1C,1T,3,Friday,24
20170325,2017,1S,1C,1T,3,Saturday,25
20170326,2017,1S,1C,1T,3,Sunday,26
20170327,2017,1S,1C,1T,3,Monday,27
20170328,2017,1S,1C,1T,3,Tuesday,28
20170329,2017,1S,1C,1T,3,Wednesday,29
20170330,2017,1S,1C,1T,3,Thursday,30
20170331,2017,1S,1C,1T,3,Friday,31
20170401,2017,1S,1C,2T,4,Saturday,1
20170402,2017,1S,1C,2T,4,Sunday,2
20170403,2017,1S,1C,2T,4,Monday,3
20170404,2017,1S,1C,2T,4,Tuesday,4
20170405,2017,1S,1C,2T,4,Wednesday,5
20170406,2017,1S,1C,2T,4,Thursday,6
20170407,2017,1S,1C,2T,4,Friday,7
20170408,2017,1S,1C,2T,4,Saturday,8
20170409,2017,1S,1C,2T,4,Sunday,9
20170410,2017,1S,1C,2T,4,Monday,10
20170411,2017,1S,1C,2T,4,Tuesday,11
20170412,2017,1S,1C,2T,4,Wednesday,12
20170413,2017,1S,1C,2T,4,Thursday,13
20170414,2017,1S,1C,2T,4,Friday,14
20170415,2017,1S,1C,2T,4,Saturday,15
20170416,2017,1S,1C,2T,4,Sunday,16
20170417,2017,1S,1C,2T,4,Monday,17
20170418,2017,1S,1C,2T,4,Tuesday,18
20170419,2017,1S,1C,2T,4,Wednesday,19
20170420,2017,1S,1C,2T,4,Thursday,20
20170421,2017,1S,1C,2T,4,Friday,21
20170422,2017,1S,1C,2T,4,Saturday,22
20170423,2017,1S,1C,2T,4,Sunday,23
20170424,2017,1S,1C,2T,4,Monday,24
20170425,2017,1S,1C,2T,4,Tuesday,25
20170426,2017,1S,1C,2T,4,Wednesday,26
20170427,2017,1S,1C,2T,4,Thursday,27
20170428,2017,1S,1C,2T,4,Friday,28
20170429,2017,1S,1C,2T,4,Saturday,29
20170430,2017,1S,1C,2T,4,Sunday,30
20170501,2017,1S,2C,2T,5,Monday,1
20170502,2017,1S,2C,2T,5,Tuesday,2
20170503,2017,1S,2C,2T,5,Wednesday,3
20170504,2017,1S,2C,2T,5,Thursday,4
20170505,2017,1S,2C,2T,5,Friday,5
20170506,2017,1S,2C,2T,5,Saturday,6
20170507,2017,1S,2C,2T,5,Sunday,7
20170508,2017,1S,2C,2T,5,Monday,8
20170509,2017,1S,2C,2T,5,Tuesday,9
20170510,2017,1S,2C,2T,5,Wednesday,10
20170511,2017,1S,2C,2T,5,Thursday,11
20170512,2017,1S,2C,2T,5,Friday,12
20170513,2017,1S,2C,2T,5,Saturday,13
20170514,2017,1S,2C,2T,5,Sunday,14
20170515,2017,1S,2C,2T,5,Monday,15
20170516,2017,1S,2C,2T,5,Tuesday,16
20170517,2017,1S,2C,2T,5,Wednesday,17
20170518,2017,1S,2C,2T,5,Thursday,18
20170519,2017,1S,2C,2T,5,Friday,19
20170520,2017,1S,2C,2T,5,Saturday,20
20170521,2017,1S,2C,2T,5,Sunday,21
20170522,2017,1S,2C,2T,5,Monday,22
20170523,2017,1S,2C,2T,5,Tuesday,23
20170524,2017,1S,2C,2T,5,Wednesday,24
20170525,2017,1S,2C,2T,5,Thursday,25
20170526,2017,1S,2C,2T,5,Friday,26
20170527,2017,1S,2C,2T,5,Saturday,27
20170528,2017,1S,2C,2T,5,Sunday,28
20170529,2017,1S,2C,2T,5,Monday,29
20170530,2017,1S,2C,2T,5,Tuesday,30
20170531,2017,1S,2C,2T,5,Wednesday,31
20170601,2017,1S,2C,2T,6,Thursday,1
20170602,2017,1S,2C,2T,6,Friday,2
20170603,2017,1S,2C,2T,6,Saturday,3
20170604,2017,1S,2C,2T,6,Sunday,4
20170605,2017,1S,2C,2T,6,Monday,5
20170606,2017,1S,2C,2T,6,Tuesday,6
20170607,2017,1S,2C,2T,6,Wednesday,7
20170608,2017,1S,2C,2T,6,Thursday,8
20170609,2017,1S,2C,2T,6,Friday,9
20170610,2017,1S,2C,2T,6,Saturday,10
20170611,2017,1S,2C,2T,6,Sunday,11
20170612,2017,1S,2C,2T,6,Monday,12
20170613,2017,1S,2C,2T,6,Tuesday,13
20170614,2017,1S,2C,2T,6,Wednesday,14
20170615,2017,1S,2C,2T,6,Thursday,15
20170616,2017,1S,2C,2T,6,Friday,16
20170617,2017,1S,2C,2T,6,Saturday,17
20170618,2017,1S,2C,2T,6,Sunday,18
20170619,2017,1S,2C,2T,6,Monday,19
20170620,2017,1S,2C,2T,6,Tuesday,20
20170621,2017,1S,2C,2T,6,Wednesday,21
20170622,2017,1S,2C,2T,6,Thursday,22
20170623,2017,1S,2C,2T,6,Friday,23
20170624,2017,1S,2C,2T,6,Saturday,24
20170625,2017,1S,2C,2T,6,Sunday,25
20170626,2017,1S,2C,2T,6,Monday,26
20170627,2017,1S,2C,2T,6,Tuesday,27
20170628,2017,1S,2C,2T,6,Wednesday,28
20170629,2017,1S,2C,2T,6,Thursday,29
20170630,2017,1S,2C,2T,6,Friday,30
20170701,2017,2S,2C,3T,7,Saturday,1
20170702,2017,2S,2C,3T,7,Sunday,2
20170703,2017,2S,2C,3T,7,Monday,3
20170704,2017,2S,2C,3T,7,Tuesday,4
20170705,2017,2S,2C,3T,7,Wednesday,5
20170706,2017,2S,2C,3T,7,Thursday,6
20170707,2017,2S,2C,3T,7,Friday,7
20170708,2017,2S,2C,3T,7,Saturday,8
20170709,2017,2S,2C,3T,7,Sunday,9
20170710,2017,2S,2C,3T,7,Monday,10
20170711,2017,2S,2C,3T,7,Tuesday,11
20170712,2017,2S,2C,3T,7,Wednesday,12
20170713,2017,2S,2C,3T,7,Thursday,13
20170714,2017,2S,2C,3T,7,Friday,14
20170715,2017,2S,2C,3T,7,Saturday,15
20170716,2017,2S,2C,3T,7,Sunday,16
20170717,2017,2S,2C,3T,7,Monday,17
20170718,2017,2S,2C,3T,7,Tuesday,18
20170719,2017,2S,2C,3T,7,Wednesday,19
20170720,2017,2S,2C,3T,7,Thursday,20
20170721,2017,2S,2C,3T,7,Friday,21
20170722,2017,2S,2C,3T,7,Saturday,22
20170723,2017,2S,2C,3T,7,Sunday,23
20170724,2017,2S,2C,3T,7,Monday,24
20170725,2017,2S,2C,3T,7,Tuesday,25
20170726,2017,2S,2C,3T,7,Wednesday,26
20170727,2017,2S,2C,3T,7,Thursday,27
20170728,2017,2S,2C,3T,7,Friday,28
20170729,2017,2S,2C,3T,7,Saturday,29
20170730,2017,2S,2C,3T,7,Sunday,30
20170731,2017,2S,2C,3T,7,Monday,31
20170801,2017,2S,2C,3T,8,Tuesday,1
20170802,2017,2S,2C,3T,8,Wednesday,2
20170803,2017,2S,2C,3T,8,Thursday,3
20170804,2017,2S,2C,3T,8,Friday,4
20170805,2017,2S,2C,3T,8,Saturday,5
20170806,2017,2S,2C,3T,8,Sunday,6
20170807,2017,2S,2C,3T,8,Monday,7
20170808,2017,2S,2C,3T,8,Tuesday,8
20170809,2017,2S,2C,3T,8,Wednesday,9
20170810,2017,2S,2C,3T,8,Thursday,10
20170811,2017,2S,2C,3T,8,Friday,11
20170812,2017,2S,2C,3T,8,Saturday,12
20170813,2017,2S,2C,3T,8,Sunday,13
20170814,2017,2S,2C,3T,8,Monday,14
20170815,2017,2S,2C,3T,8,Tuesday,15
20170816,2017,2S,2C,3T,8,Wednesday,16
20170817,2017,2S,2C,3T,8,Thursday,17
20170818,2017,2S,2C,3T,8,Friday,18
20170819,2017,2S,2C,3T,8,Saturday,19
20170820,2017,2S,2C,3T,8,Sunday,20
20170821,2017,2S,2C,3T,8,Monday,21
20170822,2017,2S,2C,3T,8,Tuesday,22
20170823,2017,2S,2C,3T,8,Wednesday,23
20170824,2017,2S,2C,3T,8,Thursday,24
20170825,2017,2S,2C,3T,8,Friday,25
20170826,2017,2S,2C,3T,8,Saturday,26
20170827,2017,2S,2C,3T,8,Sunday,27
20170828,2017,2S,2C,3T,8,Monday,28
20170829,2017,2S,2C,3T,8,Tuesday,29
20170830,2017,2S,2C,3T,8,Wednesday,30
20170831,2017,2S,2C,3T,8,Thursday,31
20170901,2017,2S,3C,3T,9,Friday,1
20170902,2017,2S,3C,3T,9,Saturday,2
20170903,2017,2S,3C,3T,9,Sunday,3
20170904,2017,2S,3C,3T,9,Monday,4
20170905,2017,2S,3C,3T,9,Tuesday,5
20170906,2017,2S,3C,3T,9,Wednesday,6
20170907,2017,2S,3C,3T,9,Thursday,7
20170908,2017,2S,3C,3T,9,Friday,8
20170909,2017,2S,3C,3T,9,Saturday,9
20170910,2017,2S,3C,3T,9,Sunday,10
20170911,2017,2S,3C,3T,9,Monday,11
20170912,2017,2S,3C,3T,9,Tuesday,12
20170913,2017,2S,3C,3T,9,Wednesday,13
20170914,2017,2S,3C,3T,9,Thursday,14
20170915,2017,2S,3C,3T,9,Friday,15
20170916,2017,2S,3C,3T,9,Saturday,16
20170917,2017,2S,3C,3T,9,Sunday,17
20170918,2017,2S,3C,3T,9,Monday,18
20170919,2017,2S,3C,3T,9,Tuesday,19
20170920,2017,2S,3C,3T,9,Wednesday,20
20170921,2017,2S,3C,3T,9,Thursday,21
20170922,2017,2S,3C,3T,9,Friday,22
20170923,2017,2S,3C,3T,9,Saturday,23
20170924,2017,2S,3C,3T,9,Sunday,24
20170925,2017,2S,3C,3T,9,Monday,25
20170926,2017,2S,3C,3T,9,Tuesday,26
20170927,2017,2S,3C,3T,9,Wednesday,27
20170928,2017,2S,3C,3T,9,Thursday,28
20170929,2017,2S,3C,3T,9,Friday,29
20170930,2017,2S,3C,3T,9,Saturday,30
20171001,2017,2S,3C,4T,10,Sunday,1
20171002,2017,2S,3C,4T,10,Monday,2
20171003,2017,2S,3C,4T,10,Tuesday,3
20171004,2017,2S,3C,4T,10,Wednesday,4
20171005,2017,2S,3C,4T,10,Thursday,5
20171006,2017,2S,3C,4T,10,Friday,6
20171007,2017,2S,3C,4T,10,Saturday,7
20171008,2017,2S,3C,4T,10,Sunday,8
20171009,2017,2S,3C,4T,10,Monday,9
20171010,2017,2S,3C,4T,10,Tuesday,10
20171011,2017,2S,3C,4T,10,Wednesday,11
20171012,2017,2S,3C,4T,10,Thursday,12
20171013,2017,2S,3C,4T,10,Friday,13
20171014,2017,2S,3C,4T,10,Saturday,14
20171015,2017,2S,3C,4T,10,Sunday,15
20171016,2017,2S,3C,4T,10,Monday,16
20171017,2017,2S,3C,4T,10,Tuesday,17
20171018,2017,2S,3C,4T,10,Wednesday,18
20171019,2017,2S,3C,4T,10,Thursday,19
20171020,2017,2S,3C,4T,10,Friday,20
20171021,2017,2S,3C,4T,10,Saturday,21
20171022,2017,2S,3C,4T,10,Sunday,22
20171023,2017,2S,3C,4T,10,Monday,23
20171024,2017,2S,3C,4T,10,Tuesday,24
20171025,2017,2S,3C,4T,10,Wednesday,25
20171026,2017,2S,3C,4T,10,Thursday,26
20171027,2017,2S,3C,4T,10,Friday,27
20171028,2017,2S,3C,4T,10,Saturday,28
20171029,2017,2S,3C,4T,10,Sunday,29
20171030,2017,2S,3C,4T,10,Monday,30
20171031,2017,2S,3C,4T,10,Tuesday,31
20171101,2017,2S,3C,4T,11,Wednesday,1
20171102,2017,2S,3C,4T,11,Thursday,2
20171103,2017,2S,3C,4T,11,Friday,3
20171104,2017,2S,3C,4T,11,Saturday,4
20171105,2017,2S,3C,4T,11,Sunday,5
20171106,2017,2S,3C,4T,11,Monday,6
20171107,2017,2S,3C,4T,11,Tuesday,7
20171108,2017,2S,3C,4T,11,Wednesday,8
20171109,2017,2S,3C,4T,11,Thursday,9
20171110,2017,2S,3C,4T,11,Friday,10
20171111,2017,2S,3C,4T,11,Saturday,11
20171112,2017,2S,3C,4T,11,Sunday,12
20171113,2017,2S,3C,4T,11,Monday,13
20171114,2017,2S,3C,4T,11,Tuesday,14
20171115,2017,2S,3C,4T,11,Wednesday,15
20171116,2017,2S,3C,4T,11,Thursday,16
20171117,2017,2S,3C,4T,11,Friday,17
20171118,2017,2S,3C,4T,11,Saturday,18
20171119,2017,2S,3C,4T,11,Sunday,19
20171120,2017,2S,3C,4T,11,Monday,20
20171121,2017,2S,3C,4T,11,Tuesday,21
20171122,2017,2S,3C,4T,11,Wednesday,22
20171123,2017,2S,3C,4T,11,Thursday,23
20171124,2017,2S,3C,4T,11,Friday,24
20171125,2017,2S,3C,4T,11,Saturday,25
20171126,2017,2S,3C,4T,11,Sunday,26
20171127,2017,2S,3C,4T,11,Monday,27
20171128,2017,2S,3C,4T,11,Tuesday,28
20171129,2017,2S,3C,4T,11,Wednesday,29
20171130,2017,2S,3C,4T,11,Thursday,30
20171201,2017,2S,3C,4T,12,Friday,1
20171202,2017,2S,3C,4T,12,Saturday,2
20171203,2017,2S,3C,4T,12,Sunday,3
20171204,2017,2S,3C,4T,12,Monday,4
20171205,2017,2S,3C,4T,12,Tuesday,5
20171206,2017,2S,3C,4T,12,Wednesday,6
20171207,2017,2S,3C,4T,12,Thursday,7
20171208,2017,2S,3C,4T,12,Friday,8
20171209,2017,2S,3C,4T,12,Saturday,9
20171210,2017,2S,3C,4T,12,Sunday,10
20171211,2017,2S,3C,4T,12,Monday,11
20171212,2017,2S,3C,4T,12,Tuesday,12
20171213,2017,2S,3C,4T,12,Wednesday,13
20171214,2017,2S,3C,4T,12,Thursday,14
20171215,2017,2S,3C,4T,12,Friday,15
20171216,2017,2S,3C,4T,12,Saturday,16
20171217,2017,2S,3C,4T,12,Sunday,17
20171218,2017,2S,3C,4T,12,Monday,18
20171219,2017,2S,3C,4T,12,Tuesday,19
20171220,2017,2S,3C,4T,12,Wednesday,20
20171221,2017,2S,3C,4T,12,Thursday,21
20171222,2017,2S,3C,4T,12,Friday,22
20171223,2017,2S,3C,4T,12,Saturday,23
20171224,2017,2S,3C,4T,12,Sunday,24
20171225,2017,2S,3C,4T,12,Monday,25
20171226,2017,2S,3C,4T,12,Tuesday,26
20171227,2017,2S,3C,4T,12,Wednesday,27
20171228,2017,2S,3C,4T,12,Thursday,28
20171229,2017,2S,3C,4T,12,Friday,29
20171230,2017,2S,3C,4T,12,Saturday,30
20171231,2017,2S,3C,4T,12,Sunday,31
20180101,2018,1S,1C,1T,1,Monday,1
20180102,2018,1S,1C,1T,1,Tuesday,2
20180103,2018,1S,1C,1T,1,Wednesday,3
20180104,2018,1S,1C,1T,1,Thursday,4
20180105,2018,1S,1C,1T,1,Friday,5
20180106,2018,1S,1C,1T,1,Saturday,6
20180107,2018,1S,1C,1T,1,Sunday,7
20180108,2018,1S,1C,1T,1,Monday,8
20180109,2018,1S,1C,1T,1,Tuesday,9
20180110,2018,1S,1C,1T,1,Wednesday,10
20180111,2018,1S,1C,1T,1,Thursday,11
20180112,2018,1S,1C,1T,1,Friday,12
20180113,2018,1S,1C,1T,1,Saturday,13
20180114,2018,1S,1C,1T,1,Sunday,14
20180115,2018,1S,1C,1T,1,Monday,15
20180116,2018,1S,1C,1T,1,Tuesday,16
20180117,2018,1S,1C,1T,1,Wednesday,17
20180118,2018,1S,1C,1T,1,Thursday,18
20180119,2018,1S,1C,1T,1,Friday,19
20180120,2018,1S,1C,1T,1,Saturday,20
20180121,2018,1S,1C,1T,1,Sunday,21
20180122,2018,1S,1C,1T,1,Monday,22
20180123,2018,1S,1C,1T,1,Tuesday,23
20180124,2018,1S,1C,1T,1,Wednesday,24
20180125,2018,1S,1C,1T,1,Thursday,25
20180126,2018,1S,1C,1T,1,Friday,26
20180127,2018,1S,1C,1T,1,Saturday,27
20180128,2018,1S,1C,1T,1,Sunday,28
20180129,2018,1S,1C,1T,1,Monday,29
20180130,2018,1S,1C,1T,1,Tuesday,30
20180131,2018,1S,1C,1T,1,Wednesday,31
20180201,2018,1S,1C,1T,2,Thursday,1
20180202,2018,1S,1C,1T,2,Friday,2
20180203,2018,1S,1C,1T,2,Saturday,3
20180204,2018,1S,1C,1T,2,Sunday,4
20180205,2018,1S,1C,1T,2,Monday,5
20180206,2018,1S,1C,1T,2,Tuesday,6
20180207,2018,1S,1C,1T,2,Wednesday,7
20180208,2018,1S,1C,1T,2,Thursday,8
20180209,2018,1S,1C,1T,2,Friday,9
20180210,2018,1S,1C,1T,2,Saturday,10
20180211,2018,1S,1C,1T,2,Sunday,11
20180212,2018,1S,1C,1T,2,Monday,12
20180213,2018,1S,1C,1T,2,Tuesday,13
20180214,2018,1S,1C,1T,2,Wednesday,14
20180215,2018,1S,1C,1T,2,Thursday,15
20180216,2018,1S,1C,1T,2,Friday,16
20180217,2018,1S,1C,1T,2,Saturday,17
20180218,2018,1S,1C,1T,2,Sunday,18
20180219,2018,1S,1C,1T,2,Monday,19
20180220,2018,1S,1C,1T,2,Tuesday,20
20180221,2018,1S,1C,1T,2,Wednesday,21
20180222,2018,1S,1C,1T,2,Thursday,22
20180223,2018,1S,1C,1T,2,Friday,23
20180224,2018,1S,1C,1T,2,Saturday,24
20180225,2018,1S,1C,1T,2,Sunday,25
20180226,2018,1S,1C,1T,2,Monday,26
